cruise,cast,niskin,latitude,longitude,depth_m,salinity,potential_temperature_c,date_sampled,date_processed,syn_cells_per_ml,syn_biovolume_concentration,syn_carbon_concentration,syn_volume_analyzed_ml,syn_filename,redeuk_leq_2um_cells_per_ml,redeuk_leq_2um_biovolume_concentration,redeuk_leq_2um_carbon_concentration,redeuk_leq_3um_cells_per_ml,redeuk_leq_3um_biovolume_concentration,redeuk_leq_3um_carbon_concentration,redeuk_leq_5um_cells_per_ml,redeuk_leq_5um_biovolume_concentration,redeuk_leq_5um_carbon_concentration,redeuk_leq_10um_cells_per_ml,redeuk_leq_10um_biovolume_concentration,redeuk_leq_10um_carbon_concentration,redeuk_leq_20um_cells_per_ml,redeuk_leq_20um_biovolume_concentration,redeuk_leq_20um_carbon_concentration,redeuk_volume_analyzed_ml,redeuk_filename,hetprok_cells_per_ml,hetprok_carbon_concentration,hetprok_volume_analyzed_ml,hetprok_filename,samplelog_QC,nearest_station,station_distance
EN608,19,9,39.7687,-70.8858,64.658,34.5494,10.8508,2018-02-03 17:45:08,2021-06-23,8128.125,3300.51721292739,0.749986264599954,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C019N09.fcs,4446.875,6382.68788039079,1.33966387580157,4850.0,9668.32869926935,1.96237308360231,5121.875,18329.5810669294,3.47086406990058,5153.125,22501.1490660074,4.13594788859171,5159.375,30222.5879197519,5.21138940710162,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C019N09.fcs,828483.333333333,16.5696666666667,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C019N09.fcs,1,L11,0.559
EN608,19,18,39.7687,-70.8858,4.273,34.2109,9.8783,2018-02-03 17:45:08,2021-06-23,8090.625,3191.16804634044,0.726397456230404,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C019N18.fcs,5228.125,8506.54447942007,1.77184272964112,5831.25,13071.1197256455,2.6408589908934,6234.375,23304.8858304853,4.44979656826268,6309.375,39224.1702148253,6.90585459423963,6321.875,49160.9304811768,8.33338924156374,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C019N18.fcs,913833.333333333,18.2766666666667,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C019N18.fcs,1,L11,0.559
EN608,19,15,39.7687,-70.8858,24.829,34.2141,9.9005,2018-02-03 17:45:08,2021-06-23,7996.875,3137.86079999354,0.714829668451846,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C019N15.fcs,5034.375,8086.84229315377,1.68504816620033,5581.25,12007.2104638102,2.43385893467954,5959.375,21372.9468560573,4.09266956039565,6028.125,32140.8886765103,5.78547687069746,6037.5,53086.7921727405,8.58829557557412,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C019N15.fcs,911116.666666667,18.2223333333333,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C019N15.fcs,1,L11,0.559
EN608,19,11,39.7687,-70.8858,54.634,34.2532,10.0264,2018-02-03 17:45:08,2021-06-23,7540.625,3038.42635202247,0.690305455198014,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C019N11.fcs,5096.875,7631.89719700366,1.59684639165479,5571.875,11235.2147963861,2.28271060891021,5843.75,18047.236958778,3.48781506696706,5878.125,26476.1733146487,4.78274337270648,5893.75,48465.6657880714,7.82002077888286,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C019N11.fcs,876166.666666667,17.5233333333333,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C019N11.fcs,1,L11,0.559
EN608,19,7,39.7687,-70.8858,99.576,35.0615,12.1268,2018-02-03 17:45:08,2021-06-23,4931.25,1968.65818580963,0.447818589423341,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C019N07.fcs,1340.625,1938.34601142403,0.406777336138939,1500.0,3247.10088373312,0.655041008991562,1550.0,4468.12836607758,0.871161469436471,1556.25,6183.032461852,1.13045438793045,1556.25,6183.032461852,1.13045438793045,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C019N07.fcs,553916.666666667,11.0783333333333,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C019N07.fcs,1,L11,0.559
EN608,19,5,39.7687,-70.8858,169.368,35.6392,13.5159,2018-02-03 17:45:08,2021-06-23,175.0,85.7536983831501,0.0192030904304879,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C019N05.fcs,25.0,49.9509710198699,0.0102864205733821,46.875,285.365269772248,0.0542946561221396,50.0,368.244895525265,0.0689706769014887,53.125,586.512112786068,0.105403771687506,53.125,586.512112786068,0.105403771687506,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C019N05.fcs,247833.333333333,4.95666666666667,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C019N05.fcs,1,L11,0.559
EN608,19,3,39.7687,-70.8858,300.111,35.2602,9.5488,2018-02-03 17:45:08,2021-06-23,62.5,22.348546360684,0.0051183877454469,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C019N03.fcs,6.25,3.95514179463742,0.0008624295392724,6.25,3.95514179463742,0.0008624295392724,9.375,66.5792606385943,0.0121428747413186,12.5,299.760759149908,0.0509088398744357,12.5,299.760759149908,0.0509088398744357,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C019N03.fcs,158833.333333333,3.17666666666667,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C019N03.fcs,1,L11,0.559
EN608,19,1,39.7687,-70.8858,497.705,35.0923,6.627,2018-02-03 17:45:08,2021-06-23,21.875,7.98421464959519,0.001819006086836,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C019N01.fcs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C019N01.fcs,106600.0,2.132,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C019N01.fcs,1,L11,0.559
EN608,21,1,39.9323,-70.888,456.167,35.1094,7.0557,2018-02-03 22:37:51,2021-06-23,93.75,41.8228963109105,0.0094173714683056,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C021N01.fcs,34.375,47.9606347091614,0.0100488057071985,34.375,47.9606347091614,0.0100488057071985,34.375,47.9606347091614,0.0100488057071985,37.5,914.451902833041,0.143016588257159,40.625,2968.14665501934,0.442006858129535,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C021N01.fcs,137383.333333333,2.74766666666667,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C021N01.fcs,1,L10,0.942
EN608,21,3,39.9323,-70.888,298.193,35.2895,9.9502,2018-02-03 22:37:51,2021-06-23,68.75,27.786308394717,0.0063042506163757,0.32,NESLTER_EN608_01Feb2018(1)_phyto_PE_SSC_C021N03.fcs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,NESLTER_EN608_01Feb2018(1)_phyto_CHL_SSC_C021N03.fcs,147533.333333333,2.95066666666667,0.06,NESLTER_EN608_01Feb2018(1)_hbac_SYBR_SSC_C021N03.fcs,1,L10,0.942
EN608,21,5,39.9323,-70.888,159.789,35.6412,13.7331,2018-02-03 22:37:51,2021-06-24,371.875,152.928089158911,0.0347578259443289,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C021N05.fcs,34.375,62.6607604505184,0.0129550434427759,43.75,129.313830152453,0.0257321953927148,56.25,446.057091679355,0.0817662154417042,59.375,662.86922685462,0.117971197696986,65.625,15865.4492034784,2.13154966745758,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C021N05.fcs,273116.666666667,5.46233333333333,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C021N05.fcs,1,L10,0.942
EN608,21,9,39.9323,-70.888,99.487,35.023,12.4698,2018-02-03 22:37:51,2021-06-24,1903.125,785.297370669358,0.178228175494435,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C021N09.fcs,643.75,1061.71761370221,0.221163904592776,740.625,1822.26153248038,0.365860745891048,787.5,2817.86235123707,0.543789059108986,787.5,2817.86235123707,0.543789059108986,787.5,2817.86235123707,0.543789059108986,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C021N09.fcs,499300.0,9.986,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C021N09.fcs,1,L10,0.942
EN608,21,11,39.9323,-70.888,64.781,34.216,10.0941,2018-02-03 22:37:51,2021-06-24,6768.75,2842.00918109681,0.644840749319274,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C021N11.fcs,3928.125,6125.39430027055,1.27860749377088,4278.125,8841.7024843321,1.79507344794393,4525.0,15083.2821123263,2.89776240745208,4559.375,22567.5989313105,4.05293396608718,4565.625,32262.9535743865,5.38640015726443,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C021N11.fcs,880150.0,17.603,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C021N11.fcs,1,L10,0.942
EN608,21,14,39.9323,-70.888,30.552,34.0266,9.4924,2018-02-03 22:37:51,2021-06-24,6553.125,2765.26692676113,0.627019741963631,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C021N14.fcs,4528.125,7347.19980902036,1.53027535374821,5040.625,11135.4066045808,2.25245378010875,5384.375,20167.5431110508,3.84575574684013,5440.625,26971.6066503392,4.92950315143617,5462.5,56255.2230232072,8.97706689483242,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C021N14.fcs,931800.0,18.636,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C021N14.fcs,1,L10,0.942
EN608,21,16,39.9323,-70.888,14.54,34.023,9.4744,2018-02-03 22:37:51,2021-06-24,6531.25,2741.11561284072,0.621891748463335,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C021N16.fcs,4518.75,7528.89333655325,1.56574255078108,5187.5,12223.8474131225,2.46378849642287,5553.125,22008.5150812807,4.1875417394625,5618.75,35318.8907920365,6.2518846992648,5637.5,53474.2462544181,8.81346276092775,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C021N16.fcs,878583.333333333,17.5716666666667,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C021N16.fcs,1,L10,0.942
EN608,21,19,39.9323,-70.888,5.186,34.0221,9.4596,2018-02-03 22:37:51,2021-06-24,6487.5,2749.95478948676,0.623676821374272,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C021N19.fcs,4850.0,7902.20587319556,1.64556225395377,5418.75,11869.7984091951,2.40456922005768,5793.75,22906.4360490172,4.336019117356,5856.25,32183.4004159903,5.79858751809779,5875.0,50913.9634072922,8.44577980052495,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C021N19.fcs,898783.333333333,17.9756666666667,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C021N19.fcs,1,L10,0.942
EN608,22,13,40.0858,-70.8572,41.089,33.6518,8.599,2018-02-04 03:13:08,2021-06-24,4678.125,2121.87313662148,0.479174091948729,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C022N13.fcs,4596.875,7184.40790363401,1.49925523765808,5006.25,10328.7129365881,2.09708699154732,5303.125,17726.3044670335,3.40512102345534,5328.125,20862.2496436762,3.90738370792017,5337.5,28850.9222805804,5.05167490915319,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C022N13.fcs,913333.333333333,18.2666666666667,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C022N13.fcs,1,NaN,NaN
EN608,22,19,40.0858,-70.8572,5.18,33.5101,8.0947,2018-02-04 03:13:08,2021-06-24,4562.5,1986.22902752115,0.44977648288672,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C022N19.fcs,4696.875,7696.73634213002,1.6025639537593,5146.875,10864.1806610823,2.20814823990035,5453.125,19055.0084027604,3.65102996786575,5503.125,29714.2231970422,5.29737941696345,5509.375,34360.9375255012,5.96831837676058,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C022N19.fcs,909683.333333333,18.1936666666667,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C022N19.fcs,1,NaN,NaN
EN608,22,10,40.0858,-70.8572,59.169,34.2298,10.2198,2018-02-04 03:13:08,2021-06-24,6753.125,3091.04778565893,0.697582008044268,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C022N10.fcs,3634.375,5586.20967179982,1.16723364399277,4053.125,8742.15780367116,1.76821072207052,4250.0,13342.202806738,2.5860736511776,4265.625,15065.7251347766,2.86495732289073,4281.25,25977.2596473478,4.44671044550132,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C022N10.fcs,854400.0,17.088,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C022N10.fcs,1,NaN,NaN
EN608,22,16,40.0858,-70.8572,19.65,33.5059,8.0749,2018-02-04 03:13:08,2021-06-24,4428.125,1966.73719572707,0.444519896783028,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C022N16.fcs,4884.375,7976.91584956035,1.6603964702862,5368.75,11531.9206504431,2.33871579803675,5756.25,21720.5555602124,4.13617253823432,5812.5,31475.1603574603,5.65491283135194,5815.625,35269.6815225769,6.18703855666405,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C022N16.fcs,890283.333333333,17.8056666666667,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C022N16.fcs,1,NaN,NaN
EN608,22,5,40.0858,-70.8572,100.143,35.0921,12.627,2018-02-04 03:13:08,2021-06-24,1700.0,716.032467351817,0.162186814664292,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C022N05.fcs,356.25,547.217424066627,0.114570975036796,431.25,1133.46824078865,0.226082074804318,456.25,1776.10700939484,0.339624361354216,456.25,1776.10700939484,0.339624361354216,456.25,1776.10700939484,0.339624361354216,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C022N05.fcs,477733.333333333,9.55466666666667,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C022N05.fcs,1,NaN,NaN
EN608,22,3,40.0858,-70.8572,130.533,35.272,12.9628,2018-02-04 03:13:08,2021-06-24,940.625,421.070632048601,0.0950903774413623,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C022N03.fcs,100.0,212.953919993841,0.0437476692495255,134.375,455.844695367895,0.0902602856737286,159.375,1219.93535479197,0.223602601155898,159.375,1219.93535479197,0.223602601155898,159.375,1219.93535479197,0.223602601155898,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C022N03.fcs,371166.666666667,7.42333333333333,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C022N03.fcs,1,NaN,NaN
EN608,22,8,40.0858,-70.8572,80.987,34.3152,10.4307,2018-02-04 03:13:08,2021-06-24,7450.0,3219.94163964701,0.72906464488,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C022N08.fcs,4075.0,6006.23008095931,1.25824457629461,4534.375,9505.78736538292,1.92421432796834,4737.5,15387.9103359462,2.95342879627463,4759.375,22102.2809723758,3.96826707266017,4765.625,28370.278654016,4.85554112614399,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C022N08.fcs,923866.666666667,18.4773333333333,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C022N08.fcs,1,NaN,NaN
EN608,22,1,40.0858,-70.8572,146.936,35.522,13.0413,2018-02-04 03:13:08,2021-06-24,309.375,139.177573596831,0.0314144099742725,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C022N01.fcs,46.875,91.7500036958387,0.0188902823207994,50.0,110.853387370545,0.0225898282325254,59.375,302.779826182375,0.0569998081862018,62.5,965.182370136511,0.160328136085081,62.5,965.182370136511,0.160328136085081,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C022N01.fcs,317933.333333333,6.35866666666667,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C022N01.fcs,1,NaN,NaN
EN608,30,1,41.3223,-70.576,13.388,32.045,1.2422,2018-02-05 00:03:36,2021-06-24,203.125,86.8618150171799,0.0196810450519818,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C030N01.fcs,2781.25,4014.28944393697,0.840985871806356,3043.75,5951.81893290216,1.21040522117953,3384.375,18492.7191885552,3.37739825403198,3621.875,61654.0620917801,10.0985051493127,3721.875,244841.245377812,34.9250625794904,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C030N01.fcs,1224033.33333333,24.4806666666667,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C030N01.fcs,1,MVCO,0.831
EN608,30,5,41.3223,-70.576,10.248,32.047,1.2514,2018-02-05 00:03:36,2021-06-24,221.875,119.362837315879,0.0265688959172965,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C030N05.fcs,2862.5,3975.90059345378,0.835383001408735,3100.0,5785.99149143989,1.17994788307412,3487.5,19214.1691141639,3.50613132165563,3778.125,73608.486011599,11.9729357609602,3853.125,182166.832931793,26.8954061298728,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C030N05.fcs,1214116.66666667,24.2823333333333,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C030N05.fcs,1,MVCO,0.831
EN608,30,9,41.3223,-70.576,4.014,32.0487,1.2605,2018-02-05 00:03:36,2021-06-24,225.0,99.4962056752824,0.0224271717705867,0.32,NESLTER_EN608_01Feb2018(2)_phyto_PE_SSC_C030N09.fcs,2759.375,4017.949523305,0.840863684691749,2975.0,5559.28392892248,1.13522899190363,3337.5,17627.2425136853,3.23241185808002,3578.125,57309.6971194244,9.46153584218749,3625.0,136020.366489679,20.1571396710947,0.32,NESLTER_EN608_01Feb2018(2)_phyto_CHL_SSC_C030N09.fcs,1201700.0,24.034,0.06,NESLTER_EN608_01Feb2018(2)_hbac_SYBR_SSC_C030N09.fcs,1,MVCO,0.831
TN368,1,4,40.464,-70.8297,60.317,32.77425,7.3306,2019-07-06 00:07:00,2022-06-27,425.0,216.073870558158,0.0483334190567447,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C01N04.fcs,200.0,355.471859297485,0.0732552799877793,237.5,569.739225880923,0.114860144459443,256.25,1107.24333714066,0.209205256867588,256.25,1107.24333714066,0.209205256867588,256.25,1107.24333714066,0.209205256867588,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C01N04.fcs,720712.5,14.41425,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C01N04.fcs,1,NaN,NaN
TN368,1,8,40.464,-70.8297,27.136,32.44065,8.74535,2019-07-06 00:07:00,2022-06-29,136546.875,44534.5997822206,10.2482712356585,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C01N08.fcs,14237.5,16891.8320611091,3.56714417842663,15203.125,24398.5187063096,4.99318699406635,16212.5,53886.6055137734,10.1607757533131,16484.375,109393.186698209,18.7525064484662,16621.875,279789.414209366,42.3956736738324,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C01N08.fcs,1737887.5,34.75775,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C01N08.fcs,1,NaN,NaN
TN368,1,10,40.464,-70.8297,15.946,32.39985,11.39005,2019-07-06 00:07:00,2022-07-01,109421.875,37174.2488391803,8.475324209497,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_PE_SSC_C01N10.fcs,27034.375,19100.339057739,4.14866976762526,27987.5,27303.2860132051,5.69881153523855,29596.875,72532.317215538,13.6388996853457,29956.25,139888.222861101,24.1126672406913,30131.25,393387.783651405,58.9968787010524,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C01N10.fcs,2461212.5,49.22425,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C01N10.fcs,1,NaN,NaN
TN368,1,12,40.464,-70.8297,10.088,32.12355,13.2116,2019-07-06 00:07:00,2022-06-29,165875.0,45906.5000629792,10.6557223666413,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C01N12.fcs,31081.25,19531.9156012819,4.26755714019446,32468.75,31364.7067077554,6.50547707435319,34193.75,81741.1048385336,15.3267929830648,34650.0,157635.590648764,27.1882938588489,34796.875,431482.082411034,64.2126468448719,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C01N12.fcs,2669037.5,53.38075,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C01N12.fcs,1,NaN,NaN
TN368,1,14,40.464,-70.8297,1.3475,31.903525,17.346175,2019-07-06 00:07:00,2022-07-01,76843.75,21887.4728547661,5.07265517586179,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_PE_SSC_C01N14.fcs,16781.25,12956.399282893,2.78568743960338,18540.625,27852.3722572935,5.60411250965517,20275.0,77290.143455052,14.2713459172352,20556.25,119145.729340849,20.8568338635747,20600.0,166699.968401377,27.5443011166254,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C01N14.fcs,1571175.0,31.4235,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C01N14.fcs,1,NaN,NaN
TN368,2,12,40.4003,-70.8303,20.118,32.42175,9.1864,2019-07-06 01:14:00,2022-06-16,52021.875,16211.116884959,3.7422028363414,0.32,SPIROPA_TN368_Jul2019_preserved(1)_phyto_CHL_SSC_C02N12.fcs,13325.0,16428.6756319542,3.46983407652316,14690.625,27802.6131746383,5.62302202496662,15865.625,59834.8661987103,11.2552990467053,16250.0,155001.056852015,25.8266032176857,16715.625,635416.640721994,93.4255583189269,0.32,SPIROPA_TN368_Jul2019_preserved(1)_phyto_CHL_SSC_C02N12.fcs,1626937.5,32.53875,0.08,SPIROPA_TN368_Jul2019_preserved(1)_hbac_SYBR_SSC_C02N12.fcs,1,NaN,NaN
TN368,2,16,40.4003,-70.8303,1.4974,31.84275,19.962625,2019-07-06 01:14:00,2022-06-27,44165.625,13230.707008223,3.06151129266632,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C02N16.fcs,13868.75,12863.022048647,2.74252664983882,16440.625,34270.1952939473,6.79775910202959,18834.375,99618.644445258,18.290863875867,19128.125,130647.35939575,23.302403745268,19171.875,171974.55997554,29.1704886175042,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C02N16.fcs,1119762.5,22.39525,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C02N16.fcs,1,NaN,NaN
TN368,3,10,40.3348,-70.8288,29.866,32.5342,7.84025,2019-07-06 02:17:00,2022-07-01,90865.625,26673.0689255201,6.1757430171219,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C03N10.fcs,9912.5,10808.3664616628,2.28756852727434,10818.75,18264.6132450976,3.69980717932043,12050.0,53089.8926449303,9.80964490767276,12328.125,113272.995501572,19.0960551659714,12471.875,273576.56559705,41.5749230265928,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C03N10.fcs,1555000.0,31.1,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C03N10.fcs,1,NaN,NaN
TN368,4,18,40.2703,-70.829,1.3237,32.09505,21.983825,2019-07-06 03:11:00,2022-06-24,24040.625,6190.94853372932,1.44638311002496,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_PE_SSC_C04N18.fcs,8615.625,7638.18179940979,1.63489282455079,9328.125,13502.130436018,2.74603582532441,10215.625,39911.3589956212,7.36495458560321,10315.625,50960.9551020475,9.13977097414008,10340.625,80955.2288347536,13.3426550116577,0.32,SPIROPA_TN368_Jul2019_preserved(4)_phyto_CHL_SSC_C04N18.fcs,1422587.5,28.45175,0.08,SPIROPA_TN368_Jul2019_preserved(4)_hbac_SYBR_SSC_C04N18.fcs,1,NaN,NaN
TN368,4,12,40.2703,-70.829,30.051,32.5982,8.97,2019-07-06 03:11:00,2022-07-01,34068.75,9953.01854970649,2.28811060860015,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_PE_SSC_C04N12.fcs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,427412.5,8.54825,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C04N12.fcs,1,NaN,NaN
TN368,6,12,40.2042,-70.83,19.894,32.5559,8.17665,2019-07-06 04:47:00,2022-07-01,25021.875,8037.70891661659,1.85198069070358,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C06N12.fcs,12665.625,15981.397798676,3.36879276030588,13846.875,26011.3719985069,5.265263053465,14856.25,54243.8609215357,10.2195450618139,15193.75,125696.434221972,21.2641024590835,15362.5,368585.820939896,54.6541007744601,0.32,SPIROPA_TN368_Jul2019_preserved(6)_phyto_CHL_SSC_C06N12.fcs,1246212.5,24.92425,0.08,SPIROPA_TN368_Jul2019_preserved(6)_hbac_SYBR_SSC_C06N12.fcs,1,NaN,NaN
TN368,6,16,40.2042,-70.83,1.3942,32.07675,21.750625,2019-07-06 04:47:00,2022-06-29,12353.125,3312.69269508243,0.77152279972569,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_PE_SSC_C06N16.fcs,8106.25,7642.20101763666,1.62539902874861,9125.0,16245.4750346138,3.25271405360772,10321.875,52270.540995643,9.54950392914186,10443.75,67479.8326219287,11.9674611135731,10478.125,101657.819561757,16.7929185996919,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C06N16.fcs,1065137.5,21.30275,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C06N16.fcs,1,NaN,NaN
TN368,7,12,40.139,-70.8305,29.87,32.6254,7.7574,2019-07-06 05:50:00,2022-06-29,14275.0,4420.12241512682,1.021179103378,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C07N12.fcs,7615.625,10477.5896191534,2.20007287313734,8825.0,20911.000047156,4.17192996402379,9628.125,42762.1541277685,8.0121253119554,9828.125,83071.3212578704,14.2516351449851,9990.625,336513.797011539,48.9802478130249,0.32,SPIROPA_TN368_Jul2019_preserved(5)_phyto_CHL_SSC_C07N12.fcs,951662.5,19.03325,0.08,SPIROPA_TN368_Jul2019_preserved(5)_hbac_SYBR_SSC_C07N12.fcs,1,NaN,NaN
